-122.665378000,45.528693000,1.000000000,8.000000000,36488.910487140,35256.670065024,35256.670065024,41346.504545049,138358.693077535,274515.727539413,349138.332217832,411569.740276938,256985.621619947,169214.854327803,64501.598447977,80452.763017314,335035.397295287,449555.239922471,621964.356232332,648598.683578859,529190.829400165,343405.797488843,203276.648621573,88465.901152233,54928.643275367,51028.715974447,46126.359814009,41203.421669679
-122.616771930,42.105118671,1.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,100991.197715481,1511564.641999143,714595.856876436,1057209.334819676,394475.149823501,64024.141410588,43783.868851414,43783.868851414,43783.868851414,43783.868851414,43783.868851414,43783.868851414,43783.868851414,43783.868851414,43783.868851414,43783.868851414,43783.868851414,43783.868851414,10120.136279587
-122.320595000,47.593704000,1.000000000,8.000000000,15034.448885536,13802.208463419,13802.208463419,19671.405933430,115206.648545986,254938.897157454,334111.759567832,401093.425358897,251555.539749727,168941.774120726,78640.464648423,136477.837125560,182289.242167330,250584.756031691,271182.519458715,235691.561974153,140746.124807588,99886.037456389,39322.244537725,31841.503645006,31604.199199518,29574.254372843,24671.898212405,19748.960068075
-122.304539000,37.808362000,1.000000000,9.000000000,0.000000000,6860.092471181,122427.406642375,341804.300566712,177147.571284082,227292.011716267,58811.161330897,13148.473534826,10754.559964106,10754.559964106,10754.559964106,10754.559964106,10754.559964106,10754.559964106,10754.559964106,10754.559964106,10754.559964106,10754.559964106,10754.559964106,8467.862473712,1196.956785360,0.000000000,0.000000000,0.000000000
-121.572331000,38.574907000,1.000000000,9.000000000,1012.999269853,3087.386617557,42659.817847732,174211.386085380,96025.246026893,119759.134201703,42607.936168239,8515.733975105,6468.768206995,6468.768206994,6468.768206994,6468.768206994,6468.768206994,6468.768206994,6468.768206994,6468.768206994,6468.768206994,6468.768206995,6468.768206995,5777.305757760,2036.482153908,1012.999269853,1012.999269853,1012.999269853
-121.516977000,38.624875000,1.000000000,9.000000000,38671.963926390,38671.963926390,38671.963926390,38423.685668960,35454.582538608,28722.764379137,21331.011801818,13939.955606736,8190.828621825,4894.487501962,23046.214210529,156036.879765871,352542.812749511,491328.314308110,609180.849922591,565201.886674195,476289.477274566,282922.486335390,169868.081536377,72934.070350125,40541.946400635,38671.963926390,38671.963926390,38671.963926390
-121.510827000,38.568271000,1.000000000,9.000000000,26356.221820957,24698.534701932,96680.963972544,301419.591801882,147448.464095995,201598.852948143,99346.382740245,260309.561285571,350872.580373718,489477.430278123,526670.559363444,478892.685316185,279431.893589863,197309.993103801,66689.647983397,42093.894784607,40973.700010636,40973.700010636,40973.700010636,39534.509806325,33217.546931054,32041.128587593,32041.128587593,31433.038075877
-121.336173000,37.593239000,1.000000000,9.000000000,10911.962988214,11975.114882971,163055.845680000,461595.056927986,234419.519685565,450500.131351711,470729.300640076,543140.422447633,682380.008303893,467813.690158599,305558.025605889,140539.922646024,49791.857152149,44048.178859028,44048.178859028,44048.178859028,44048.178859028,44048.178859028,44048.178859028,41013.753613558,31166.708653787,29816.816409020,27066.960036012,19053.715565534
-118.951565000,35.006883000,1.000000000,9.000000000,34414.444139660,21242.388259299,40876.856585904,277119.693322275,367675.839580689,414943.708111954,666204.703330075,830809.640093205,1023335.418510343,945174.477056990,820111.941589601,607315.964582477,317107.107362280,229241.528583098,98621.183462694,74025.430263904,72905.235489933,72905.235489933,72905.235489933,72624.126925515,66972.088904178,60103.940933333,56254.347954093,47633.012971899
-118.690916876,47.095042332,1.000000000,8.000000000,0.000000000,0.000000000,0.000000000,15101.580892614,247794.897589311,430859.146987750,322874.945230911,819309.506389730,175223.189663148,372631.394560875,52021.536981239,27604.416926839,27604.416926839,27604.416926839,27604.416926839,27604.416926839,27604.416926839,27604.416926839,27604.416926839,27604.416926839,27604.416926839,22570.556629301,13802.208463419,12208.560027200
-118.677818382,40.004034616,1.000000000,8.000000000,0.000000000,0.000000000,0.000000000,14982.496070558,245456.883655357,422108.988709587,322740.759627783,800150.574935180,174389.961764368,363430.547191476,50912.972566956,27130.736016268,27130.736016268,27130.736016268,27130.736016268,27130.736016268,27130.736016268,27130.736016269,27130.736016269,27130.736016269,27130.736016269,22136.570659416,13565.368008134,11891.118275344
-118.257762066,45.357951932,1.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,19010.107881491,306960.231365055,496524.575826347,743302.407614204,379169.467482204,353800.923514409,48751.464735005,26729.471278633,26729.471278633,26729.471278633,26729.471278633,26729.471278633,26729.471278633,26729.471278633,26729.471278633,26729.471278633,26729.471278633,26729.471278633,20392.768651470,11010.996728186
-118.207438000,33.826467000,1.000000000,9.000000000,8829.325130560,22158.015992964,81743.500841980,31026.546684790,56730.362300966,15817.993413245,10305.575692773,10131.976669594,10131.976669594,10131.976669594,10131.976669594,10131.976669594,10131.976669594,10131.976669594,10131.976669594,10131.976669594,10131.976669594,10131.976669594,9925.995078529,8298.179868953,8211.380357364,8211.380357364,8211.380357364,8211.380357364
-118.172548000,34.016338000,1.000000000,9.000000000,19848.973981890,19914.670819773,76236.256780487,292687.296725286,392152.925437245,285149.023563873,292602.289331358,297060.498701736,327979.740704623,423488.514307234,291914.861694157,198993.431710661,93674.106641013,43404.443265823,40294.396975477,40294.396975477,40294.396975477,40294.396975477,40251.218800688,39141.586525298,33374.717271130,26506.569300285,25406.832694053,24409.244229483
