-122.665378000,45.528693000,1.000000000,8.000000000,34415.065516958,34318.362105513,34318.362105513,40408.196585539,136852.197394270,273084.070574784,344033.614591051,347287.235489713,195684.084440220,119977.790382828,29162.579194020,100450.892636024,332461.610055281,442249.856793436,595569.109958565,622226.579471387,511510.238291640,317226.872735306,197378.560611410,74045.611084814,50696.435785397,47583.867965680,42681.511805242,37758.573660912
-122.613795147,42.099977045,1.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,83976.939019325,1255233.090390530,569651.169622236,874633.925472394,311833.014054561,51563.631113535,35849.419042140,35849.419042140,35849.419042140,35849.419042140,35849.419042140,35849.419042140,35849.419042140,35849.419042140,35849.419042140,35849.419042140,35849.419042140,35849.419042140,7857.106035698
-122.320595000,47.593704000,1.000000000,8.000000000,11635.560284631,11538.856873186,11538.856873186,17372.422815059,112961.956675502,252846.524874599,328058.697756847,335710.103416381,190505.234748763,120205.284500766,43001.795717609,129139.501610145,173222.665832419,237827.619373854,245662.216250819,158143.675314355,111782.759974519,50760.729573756,28162.240681487,26834.307560028,26834.307560028,24804.362733353,19902.006572914,14979.068428585
-122.304539000,37.808362000,1.000000000,9.000000000,0.000000000,6860.092471181,119460.869738683,296387.587879224,141260.069629866,193528.808936140,37405.411682810,10252.123133601,9129.879407321,9129.879407321,9129.879407321,9129.879407321,9129.879407321,9129.879407321,9129.879407321,9129.879407321,9129.879407321,9129.879407321,9129.879407321,6843.181916927,561.121863140,0.000000000,0.000000000,0.000000000
-121.572331000,38.574907000,1.000000000,9.000000000,839.320265969,2913.707613673,41463.271917933,157570.347816985,71632.693626826,105790.245533292,27246.717066807,6535.788311494,5465.696555221,5465.696555221,5465.696555221,5465.696555221,5465.696555221,5465.696555221,5465.696555221,5465.696555221,5465.696555221,5465.696555221,5465.696555221,4774.234105986,1374.366144106,839.320265969,839.320265969,839.320265969
-121.516977000,38.624875000,1.000000000,9.000000000,31581.021732489,31581.021732489,31581.021732489,31300.455195731,28416.396231823,22048.595953200,15113.028942891,8714.408945966,4451.993135906,3432.496341839,23587.901240653,150837.324273460,334789.611299152,462373.416968542,546000.811617448,470309.111198116,334481.871724148,176754.279238408,92219.352674201,35303.414541175,31581.021732489,31581.021732489,31581.021732489,31581.021732489
-121.510827000,38.568271000,1.000000000,9.000000000,20740.735251336,19085.796032966,84051.907802587,248972.284052909,108283.917188762,165921.325077163,75727.579793406,243896.865337812,330809.573456765,461650.556040716,480652.954709131,311212.893732581,209838.884101846,89606.038134392,36553.638694489,33318.136891952,33318.136891952,33318.136891952,33318.136891952,31982.412164055,26694.575054760,26127.714062421,26127.714062421,25551.491648176
-121.336173000,37.593239000,1.000000000,9.000000000,6401.273238087,9186.531897152,153472.317442094,384707.773937366,184380.355349215,389936.200914215,428334.559621850,513728.135895330,571246.614021075,329889.432014515,222902.447355643,59312.252007975,37062.043372213,36274.738192248,36274.738192248,36274.738192248,36274.738192248,36274.738192248,36274.738192248,33343.778423191,25173.749221989,24580.812244648,21936.458433339,14230.654681386
-118.951565000,35.006883000,1.000000000,9.000000000,24838.688946940,14009.740197336,36349.742949309,268847.076568744,312053.650622031,364033.148330868,607840.178826595,765727.972394146,893360.673896680,782248.042580040,694263.456589582,361233.200265364,237608.981998868,116588.830851448,63536.431411545,60300.929609008,60300.929609008,60300.929609008,60300.929609008,60020.667842154,54385.655741154,48703.422711602,45760.852953277,37478.826787079
-118.689172262,39.990748934,1.000000000,8.000000000,0.000000000,0.000000000,0.000000000,13087.114435819,212053.777062422,334377.364695877,275377.914427120,639880.289841143,144776.325005531,292618.305357930,41235.357378058,22131.030959711,22131.030959711,22131.030959711,22131.030959711,22131.030959711,22131.030959711,22131.030959711,22131.030959711,22131.030959711,22131.030959711,17768.659481105,11065.515479856,9552.163209173
