-122.665378000,45.528693000,1.000000000,8.000000000,220354.187906398,220209.352122384,202729.864925825,159724.860555402,112816.033235814,65907.205916226,25580.152770209,49216.130534794,159007.213960696,257591.321981092,274858.436868877,236478.667223683,140528.152125877,111262.442100619,111331.963276946,120046.549287487,180144.261136333,322111.510262348,442092.152312442,472831.012383894,476011.315564953,430261.708344474,294417.397409096,220354.187906398
-122.616771930,42.105118671,1.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32495.265275291,263404.792086311,793712.119821400,971365.877185007,428747.650862915,273649.180321337,273649.180321337,273649.180321337,273649.180321337,273649.180321336,273649.180321336,205950.710997814,40815.386984626,0.000000000,0.000000000,0.000000000
-122.320595000,47.593704000,1.000000000,8.000000000,86263.802896371,86263.802896371,78199.315397496,59766.895104555,41297.178609710,22827.462114864,11088.074779613,49216.130534794,159007.213960696,257591.321981092,274858.436868877,236478.667223683,140528.152125877,111262.442100619,111262.442100619,115133.396100079,142045.409838171,196286.474042824,223578.758619659,211114.399833485,192217.404781500,162611.819109714,105257.116034804,86263.802896371
-122.304539000,37.808362000,1.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,6860.092471181,60686.574401747,195797.191769871,252767.295316641,95643.723427967,67215.999775661,67215.999775661,67215.999775661,67215.999775661,67215.999775661,67215.999775661,52924.140460701,7480.979908502,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
-121.572331000,38.574907000,1.000000000,9.000000000,1012.999269853,1012.999269853,1012.999269853,1012.999269853,3087.386617557,23990.331718397,88421.322664539,134958.556722063,59419.273623294,35111.555126988,35111.555126988,35111.555126988,35111.555126988,35111.555126988,35111.555126988,30789.914819271,7409.767295197,1012.999269853,1012.999269853,1012.999269853,1012.999269853,1012.999269853,1012.999269853,1012.999269853
-121.516977000,38.624875000,1.000000000,9.000000000,224822.801704057,224570.918897267,196869.669619347,150671.216011099,104472.762402852,58274.308794604,17306.275467539,3214.661492549,3214.661492549,3214.661492549,3214.661492549,3214.661492549,3214.661492549,3214.661492549,3335.565239808,17196.382380419,101946.354733042,284267.592379746,400755.422443238,444443.274316518,463514.303470954,404738.904383887,278370.934809019,224822.801704057
-121.510827000,38.568271000,1.000000000,9.000000000,6354.349338171,2853.740669512,2853.740669512,2853.740669512,7171.311282445,46270.862768614,156947.070708839,221356.677543434,88446.519255891,84250.299527453,181156.676944510,334292.520048540,392975.865952944,427445.285287561,435124.104790133,357274.095688553,205929.842745057,185274.915157518,185274.915157518,181474.349459298,149744.247866046,112398.887041304,75053.526216562,37708.165391820
-121.336173000,37.593239000,1.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9103.275736410,81126.364052306,262482.198414512,345574.243857379,191793.247878338,332092.120232888,509060.117097586,545765.595651720,497126.329933719,343507.297599732,275301.117868925,256335.960084736,194791.929086168,186355.102556376,169168.500225073,119085.722284585,68199.768676337,17948.994666002,0.000000000,0.000000000
-118.951565000,35.006883000,1.000000000,9.000000000,3500.608668659,0.000000000,0.000000000,0.000000000,843.325693252,21734.959659107,125122.347207787,299625.363609808,334433.690879986,381714.281549967,629469.911433709,819311.233091873,829355.313278276,710205.700278906,649678.340050671,579066.341198428,431877.868592019,375649.630833332,351589.674713079,297706.331074372,215090.275872872,127494.141037795,72199.785547050,34854.424722308
-118.690916876,47.095042332,1.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3006.465893860,42110.557961031,185476.435282173,332518.018640362,205832.904653672,190660.397795268,369416.628202100,377381.173441993,193653.860640613,172527.605792743,172527.605792743,166264.135180534,114026.806230904,86263.802896371,86263.802896371,56951.950633707,5559.540749440,0.000000000
-118.677818382,40.004034616,1.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3143.308475329,43865.774838841,190569.783202705,332298.509689027,193382.283298909,205560.799925328,385449.524201707,350315.102684803,177386.486864973,169567.100101678,169567.100101678,163018.540778076,108740.012697566,84783.550050839,84676.389259428,48691.602097198,2057.733358762,0.000000000
-118.257762066,45.357951932,1.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4886.252594512,55131.672333594,212557.915625192,351902.507527166,286349.149681596,399328.250753883,315150.563747805,167906.872400944,167059.195491459,167059.195491459,167059.195491459,156879.502586224,99706.778354230,82653.487168726,39093.515744172,223.072870917,0.000000000
-118.207438000,33.826467000,1.000000000,9.000000000,8211.380357364,8211.380357364,8211.380357364,8829.325130560,16596.513034201,42324.085186876,59808.813285807,22276.595709047,20215.107308802,20215.107308802,20215.107308802,20215.107308802,20215.107308802,20215.107308802,18927.722364644,8753.877304797,8211.380357364,8211.380357364,8211.380357364,8211.380357364,8211.380357364,8211.380357364,8211.380357364,8211.380357364
-118.172548000,34.016338000,1.000000000,9.000000000,8211.380357364,8211.380357364,8211.380357364,8340.914881731,12274.306154947,45671.082045161,160411.433444867,308480.248619078,276199.339940826,131433.645584854,138809.072570665,239456.796816768,355273.107390370,375861.510804118,334632.526769661,229396.069413205,165482.236068403,122556.311250621,115682.957461671,115682.957461671,107232.448981297,76888.631506740,45429.224290245,15545.827859010
-117.735329000,33.645245000,1.000000000,9.000000000,0.000000000,0.000000000,0.000000000,747.479297563,12496.506696819,59213.141626805,112931.923551064,72833.016428768,37491.830755111,30794.648563496,30794.648563496,30794.648563496,30794.648563496,30794.648563496,29237.400026906,12027.419449210,1762.416366214,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
-117.131606000,32.771724000,1.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,891.773915651,9375.694768602,36638.485474417,72597.099272367,105072.134236816,171801.786577565,174891.273390743,131912.903984487,76261.820105296,72921.197166706,72921.197166706,71063.334842432,62058.523912062,55334.231021861,36113.256394840,16005.331137108,879.111299629,0.000000000,0.000000000,0.000000000
-117.013770000,34.885770000,1.000000000,9.000000000,6666.292474457,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2381.700731514,22722.371966214,85824.776975447,164346.694106777,207123.924532068,284345.912697903,377243.095664991,424982.822486700,416507.442736499,343122.092272219,247465.242448293,217171.454521370,197950.479894349,177686.482655152,152673.843316663,115924.869082861,74505.732484923,35488.065677299
-115.794451375,43.203648845,2.000000000,8.000000000,66080.091837093,9200.929743499,0.000000000,0.000000000,0.000000000,-8.414654949,15810.298189591,112994.595941591,291152.216690647,271012.570555869,91666.280521824,83529.597745729,83529.597745729,91905.360581875,158294.251622146,326414.993278640,399043.141137076,169002.798143103,85670.830055228,83529.597745729,83529.597745729,83529.597745729,83529.597745729,83529.597745729
-115.712937988,40.889875572,1.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8949.730167956,77747.469369753,247394.557042242,315681.493958897,122103.050049631,84783.550050839,93478.652889157,161149.382803132,330172.301850844,401642.882137504,208417.491421507,150921.828918437,94604.471103153,84783.550050839,84783.550050839,84783.550050839,84783.550050839,66668.752471010,10223.787189429
-115.152097017,47.296709787,2.000000000,8.000000000,23347.237903377,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,11894.571027344,93171.377347107,268712.202866428,303680.166529506,115897.835081517,86263.802896371,90408.724080787,135806.719620282,286564.859003406,418953.842583307,261247.109825574,147747.249485777,94062.232418778,86263.802896372,86263.802896372,86263.802896372,86263.802896372,77628.550428839
-115.051682080,33.624698320,1.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5433.669419750,69057.669491653,282786.280388365,497312.055091030,430265.122280733,549263.007939016,296491.222352772,214943.154208613,214943.154208613,214943.154208613,214943.154208613,203623.009584133,123900.351015244,99725.445007990,21460.017932673,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
-114.195248274,36.776375640,1.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4473.244295139,64108.973527447,280553.756323991,523136.424063399,469167.817901887,591609.733672198,411855.887318678,240752.089628626,240752.089628626,240752.089628626,240752.089628626,231432.830680421,150681.603204736,116977.489374022,45027.315181593,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
-114.121191324,35.099998719,2.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5380.249327700,44158.242335845,135035.808364540,183897.192257288,162629.521432779,207170.114461119,101562.550701436,82922.357370393,82922.357370393,82922.357370393,82922.357370393,71713.504604351,43233.998745576,35381.792179594,4905.314034485,0.000000000,0.000000000,0.000000000,0.000000000
-112.638084000,46.008047000,2.000000000,8.000000000,133431.013756506,95934.156803640,86263.802896371,86263.802896371,78199.315397496,59766.895104555,41389.901110814,27215.686842037,33634.494923299,77620.113158597,105547.629876878,125589.471013873,174907.177685076,242039.460007105,244739.105700756,238544.596860856,228380.094252314,181858.746006748,163975.920686981,218779.462223304,264586.794967825,270121.244438394,255080.603677761,209289.260645849
-112.603168000,38.577330000,2.000000000,8.000000000,190590.067797657,153744.295243050,98388.755102584,63239.859535344,34757.256442560,7913.608976274,7902.078993608,38901.519389904,89100.990781954,107813.357054644,109430.971018602,86745.578031794,67582.716463185,137029.421047324,262809.606415541,341992.177880170,445697.486321462,503030.537322994,430527.897445268,408866.207752928,364210.669365924,274641.582428247,244354.582793685,220246.962127554
-112.439451000,42.912074000,2.000000000,8.000000000,106628.275307116,83529.597745729,83529.597745729,83529.597745729,82110.561326960,66736.592454204,55467.421694098,71397.876394246,121215.167065560,176528.548276877,195679.212624964,175247.516240471,165488.158313504,156652.458763766,121851.310786116,101393.189287222,99663.744629284,90001.551977285,81641.338556298,107172.392519959,173157.555406813,195737.290302052,195895.213971566,168510.423391680
-112.108227000,33.461649000,2.000000000,8.000000000,48652.424638337,7340.540116067,0.000000000,0.000000000,0.000000000,1622.002900612,14192.889107385,49667.497621674,86891.875284586,91473.759750115,78858.919314660,81631.793866599,188073.795528903,357149.372912514,489948.456444394,498686.375987499,395387.495830804,243250.784468317,204720.456254069,195206.624797033,193658.774491290,184185.746601314,154005.907061348,101886.960720812
-111.913493000,40.764375000,2.000000000,8.000000000,88052.882742587,85469.281578937,85469.281578937,85362.234556161,73721.436056031,55154.017945450,44502.498395580,56847.824581000,87865.939654753,99594.166646377,91126.855385112,58579.891456051,39975.431975498,39975.431975498,39975.431975498,39975.431975498,38297.369888492,33974.580243865,58314.121536890,123636.686689571,167613.989422137,184499.030552193,183187.058367422,140458.689466641
-111.904309000,40.718499000,2.000000000,8.000000000,64632.834299205,31675.360072401,3871.044431008,685.731528098,685.731528098,1216.409834785,8587.810521706,39587.250918001,89786.722310052,108499.088582742,110125.528511370,94970.705983877,115044.472217497,238283.246279220,328707.097050562,359191.055156370,365209.236910787,294741.199947263,183508.253925337,159202.067471598,149304.058529512,148382.526310002,130547.782752813,97590.308526009
