98.441689580,67.776108298,253.001149826,1654.803602446,2538.308120421,1544.620246184,2290.813472648,1969.241830839,2628.495865902,3094.240126765,2407.777189362,1675.341142987,823.626608731,404.737203467,248.142739146,235.222020598,234.969405497,234.969405497,234.969405497,232.007844297,198.420170471,148.983905199,146.184080030,131.847216021
280.320565857,229.262510463,154.159737591,171.183814032,843.474744770,3654.356565679,6625.193467439,5712.765472141,6806.849859387,6011.745747719,4312.417849497,3408.034381842,1860.415375994,1178.775403521,1105.703512983,1421.268588129,1563.552879250,1404.769180935,1147.715981920,926.106306297,666.527267192,600.150076744,467.033243821,335.632328865
22.265981976,141.528139528,836.336454217,2153.051575349,3735.530731604,3213.861483255,2874.856490224,1837.295265706,1106.399885617,872.135953570,566.012300504,392.314485083,238.968274335,198.450233726,196.267702912,196.267702912,196.267702912,196.267702912,194.296314732,178.421906655,138.088530664,73.349360684,40.659945436,27.876166642
339.642038681,960.420964652,4990.414576295,10119.709025647,14306.234452760,16060.187264451,14623.515880746,12453.493361208,8905.929915854,6399.179807937,4514.562757836,3168.343677865,2434.774360675,2183.522770266,1917.487298588,1717.409473324,1509.563333151,1372.650552772,1237.684955818,1135.295927818,947.648946890,735.666738607,552.317341225,419.149147708
656.257447444,614.154620705,1663.318170251,6102.029375817,12430.611517044,21416.646952912,23936.817421046,23468.886888824,19709.958347925,15171.568787090,11773.511965701,8517.628736137,6154.353121643,4341.865557657,3327.397337731,2797.643614998,2326.778165432,2115.304358972,1895.846251904,1856.154033485,1743.133557945,1524.030591310,1178.582566888,868.895195929
212.203985842,164.658787925,122.028205397,203.938257344,2054.037509645,4743.557723355,3702.150363273,5756.947074617,4060.788754897,4176.267178947,3580.684870551,2584.160218191,1853.515859904,1487.299303104,1318.252980032,1380.349504636,1279.661128756,1095.122872833,773.108706577,620.185295093,472.790828676,400.685049997,302.129147940,265.808579594
308.123367667,286.695337695,320.804460792,1324.176142383,4466.203978956,5731.077994058,7073.422536870,7560.657541870,7021.950336061,6876.443204045,5763.949584118,4296.061993732,2997.624179755,1734.412535928,1123.061919607,815.835156939,678.655109749,670.158621285,668.928159880,666.746337553,646.190007422,558.107674906,464.322098243,387.156244355
438.618365186,521.554442353,2564.756538798,9425.815996242,7581.976726118,10662.590574075,9454.506998441,9129.419380633,8096.865686399,8401.042745150,6878.908080765,6322.835500888,5681.477958576,4925.627903824,3976.160466752,3500.966963530,2681.273237576,1999.077004321,1554.717144011,1169.706696409,851.835607071,742.305095691,659.510889376,550.665871415
161.068416497,199.496899049,1104.126815524,2654.615781516,2227.566059678,3099.036162751,2402.842299294,3090.199098711,3119.104221841,3079.174322778,2564.196966422,1939.211015412,1342.879953926,1132.390788541,959.158690673,916.332003931,810.358417695,648.678730491,497.049310202,383.260477803,280.906506900,252.741766407,226.115810632,200.728466144
